Date,Location,Vehicle_Model,Units_Sold,Average_Price,Customer_Sentiment
2024-05-03 00:00:00,Patras,Mercedes-Benz C-Class,24,31184,Negative
2024-05-04 00:00:00,Patras,Porsche 911,29,33757,Positive
2024-05-05 00:00:00,Patras,BMW 3 Series,19,40590,Negative
2024-05-06 00:00:00,Patras,Audi A4,9,30265,Negative
2024-05-07 00:00:00,Patras,Volvo XC90,24,49810,Neutral
2024-05-08 00:00:00,Patras,Mercedes-Benz C-Class,13,37772,Negative
2024-05-09 00:00:00,Patras,Porsche 911,16,31323,Neutral
2024-05-10 00:00:00,Patras,BMW 3 Series,10,41613,Neutral
2024-05-11 00:00:00,Patras,Audi A4,21,55508,Negative
2024-05-12 00:00:00,Patras,Volvo XC90,12,37851,Positive
2024-05-13 00:00:00,Patras,Mercedes-Benz C-Class,19,43856,Neutral
2024-05-14 00:00:00,Patras,Porsche 911,5,54249,Neutral
2024-05-15 00:00:00,Patras,BMW 3 Series,15,48209,Neutral
2024-05-16 00:00:00,Patras,Audi A4,29,31354,Neutral
2024-05-17 00:00:00,Patras,Volvo XC90,15,37591,Positive
2024-05-18 00:00:00,Patras,Mercedes-Benz C-Class,8,33032,Neutral
2024-05-19 00:00:00,Patras,Porsche 911,20,37474,Neutral
2024-05-20 00:00:00,Patras,BMW 3 Series,17,58020,Negative
2024-05-21 00:00:00,Patras,Audi A4,17,32584,Negative
2024-05-22 00:00:00,Patras,Volvo XC90,22,53086,Positive
2024-05-23 00:00:00,Patras,Mercedes-Benz C-Class,7,32883,Positive
2024-05-24 00:00:00,Patras,Porsche 911,10,36105,Neutral
2024-05-25 00:00:00,Patras,BMW 3 Series,7,38660,Positive
2024-05-26 00:00:00,Patras,Audi A4,9,43690,Neutral
2024-05-27 00:00:00,Patras,Volvo XC90,19,34063,Negative
2024-05-28 00:00:00,Patras,Mercedes-Benz C-Class,24,57524,Neutral
2024-05-29 00:00:00,Patras,Porsche 911,22,40295,Positive
2024-05-30 00:00:00,Patras,BMW 3 Series,18,52507,Neutral
2024-05-31 00:00:00,Patras,Audi A4,23,53645,Negative
2024-06-01 00:00:00,Patras,Volvo XC90,11,38871,Negative
2024-06-02 00:00:00,Patras,Mercedes-Benz C-Class,22,42848,Positive
2024-06-03 00:00:00,Patras,Porsche 911,17,58719,Neutral
2024-06-04 00:00:00,Patras,BMW 3 Series,28,44239,Neutral
2024-06-05 00:00:00,Patras,Audi A4,9,51289,Positive
2024-06-06 00:00:00,Patras,Volvo XC90,14,50227,Negative
2024-06-07 00:00:00,Patras,Mercedes-Benz C-Class,8,34632,Positive
2024-06-08 00:00:00,Patras,Porsche 911,24,34589,Neutral
2024-06-09 00:00:00,Patras,BMW 3 Series,25,58263,Positive
2024-06-10 00:00:00,Patras,Audi A4,12,52329,Negative
2024-06-11 00:00:00,Patras,Volvo XC90,15,39002,Negative
2024-06-12 00:00:00,Patras,Mercedes-Benz C-Class,27,40451,Positive
2024-06-13 00:00:00,Patras,Porsche 911,8,44029,Negative
2024-06-14 00:00:00,Patras,BMW 3 Series,26,33478,Negative
2024-06-15 00:00:00,Patras,Audi A4,16,42262,Negative
2024-06-16 00:00:00,Patras,Volvo XC90,15,40199,Negative
2024-06-17 00:00:00,Patras,Mercedes-Benz C-Class,27,42190,Neutral
2024-06-18 00:00:00,Patras,Porsche 911,25,31284,Positive
2024-06-19 00:00:00,Patras,BMW 3 Series,17,58052,Neutral
2024-06-20 00:00:00,Patras,Audi A4,12,49519,Neutral
2024-06-21 00:00:00,Patras,Volvo XC90,24,58035,Positive
2024-06-22 00:00:00,Patras,Mercedes-Benz C-Class,26,44287,Negative
2024-06-23 00:00:00,Patras,Porsche 911,10,40715,Positive
2024-06-24 00:00:00,Patras,BMW 3 Series,14,57963,Neutral
2024-06-25 00:00:00,Patras,Audi A4,23,35457,Positive
2024-06-26 00:00:00,Patras,Volvo XC90,11,31697,Positive
2024-06-27 00:00:00,Patras,Mercedes-Benz C-Class,15,43330,Negative
2024-06-28 00:00:00,Patras,Porsche 911,15,34811,Positive
2024-06-29 00:00:00,Patras,BMW 3 Series,19,36935,Negative
2024-06-30 00:00:00,Patras,Audi A4,29,31061,Positive
2024-07-01 00:00:00,Patras,Volvo XC90,11,58228,Positive
2024-07-02 00:00:00,Patras,Mercedes-Benz C-Class,7,44658,Negative
2024-07-03 00:00:00,Patras,Porsche 911,17,48367,Neutral
2024-07-04 00:00:00,Patras,BMW 3 Series,21,33433,Neutral
2024-07-05 00:00:00,Patras,Audi A4,17,47479,Neutral
2024-07-06 00:00:00,Patras,Volvo XC90,21,52599,Negative
2024-07-07 00:00:00,Patras,Mercedes-Benz C-Class,29,47276,Positive
2024-07-08 00:00:00,Patras,Porsche 911,22,30599,Negative
2024-07-09 00:00:00,Patras,BMW 3 Series,6,45366,Neutral
2024-07-10 00:00:00,Patras,Audi A4,29,58790,Negative
2024-07-11 00:00:00,Patras,Volvo XC90,17,44949,Positive
2024-07-12 00:00:00,Patras,Mercedes-Benz C-Class,5,53783,Negative
2024-07-13 00:00:00,Patras,Porsche 911,6,37410,Positive
2024-07-14 00:00:00,Patras,BMW 3 Series,16,44279,Neutral
2024-07-15 00:00:00,Patras,Audi A4,13,46663,Neutral
2024-07-16 00:00:00,Patras,Volvo XC90,11,51191,Neutral
2024-07-17 00:00:00,Patras,Mercedes-Benz C-Class,15,45492,Positive
2024-07-18 00:00:00,Patras,Porsche 911,14,42922,Positive
2024-01-01 00:00:00,Heraklion,BMW 3 Series,11,51600,Neutral
2024-01-02 00:00:00,Heraklion,Audi A4,9,49247,Neutral
2024-01-03 00:00:00,Heraklion,Volvo XC90,26,49800,Positive
2024-01-04 00:00:00,Heraklion,Mercedes-Benz C-Class,23,52653,Negative
2024-01-05 00:00:00,Heraklion,Porsche 911,20,59936,Neutral
2024-01-06 00:00:00,Heraklion,BMW 3 Series,5,53329,Negative
2024-01-07 00:00:00,Heraklion,Audi A4,22,50928,Positive
2024-01-08 00:00:00,Heraklion,Volvo XC90,17,33247,Neutral
2024-01-09 00:00:00,Heraklion,Mercedes-Benz C-Class,14,31247,Negative
2024-01-10 00:00:00,Heraklion,Porsche 911,29,31598,Neutral
2024-01-11 00:00:00,Heraklion,BMW 3 Series,20,48512,Neutral
2024-01-12 00:00:00,Heraklion,Audi A4,16,59807,Neutral
2024-01-13 00:00:00,Heraklion,Volvo XC90,24,47133,Positive
2024-01-14 00:00:00,Heraklion,Mercedes-Benz C-Class,28,48798,Positive
2024-01-15 00:00:00,Heraklion,Porsche 911,26,54930,Neutral
2024-01-16 00:00:00,Heraklion,BMW 3 Series,23,36376,Neutral
2024-01-17 00:00:00,Heraklion,Audi A4,20,51663,Neutral
2024-01-18 00:00:00,Heraklion,Volvo XC90,29,46073,Positive
2024-01-19 00:00:00,Heraklion,Mercedes-Benz C-Class,26,56058,Negative
2024-01-20 00:00:00,Heraklion,Porsche 911,7,46215,Neutral
2024-01-21 00:00:00,Heraklion,BMW 3 Series,9,37900,Negative
2024-01-22 00:00:00,Heraklion,Audi A4,11,43077,Positive
2024-01-23 00:00:00,Heraklion,Volvo XC90,26,49750,Neutral
2024-01-24 00:00:00,Heraklion,Mercedes-Benz C-Class,13,39950,Positive
2024-01-25 00:00:00,Heraklion,Porsche 911,15,40433,Neutral
2024-01-26 00:00:00,Heraklion,BMW 3 Series,5,49307,Positive
2024-01-27 00:00:00,Heraklion,Audi A4,14,49657,Neutral
2024-01-28 00:00:00,Heraklion,Volvo XC90,19,35585,Neutral
2024-01-29 00:00:00,Heraklion,Mercedes-Benz C-Class,9,41284,Negative
2024-01-30 00:00:00,Heraklion,Porsche 911,7,40361,Neutral
2024-01-31 00:00:00,Heraklion,BMW 3 Series,23,31269,Negative
2024-02-01 00:00:00,Heraklion,Audi A4,8,57060,Negative
2024-02-02 00:00:00,Heraklion,Volvo XC90,23,37890,Neutral
2024-02-03 00:00:00,Heraklion,Mercedes-Benz C-Class,23,44143,Neutral
2024-02-04 00:00:00,Heraklion,Porsche 911,8,38959,Neutral
2024-02-05 00:00:00,Heraklion,BMW 3 Series,9,41880,Neutral
2024-02-06 00:00:00,Heraklion,Audi A4,21,39833,Negative
2024-02-07 00:00:00,Heraklion,Volvo XC90,6,46436,Neutral
2024-02-08 00:00:00,Heraklion,Mercedes-Benz C-Class,18,53130,Positive
2024-02-09 00:00:00,Heraklion,Porsche 911,29,55015,Negative
2024-02-10 00:00:00,Heraklion,BMW 3 Series,24,36847,Neutral
2024-02-11 00:00:00,Heraklion,Audi A4,29,32309,Negative
2024-02-12 00:00:00,Heraklion,Volvo XC90,20,47129,Negative
2024-02-13 00:00:00,Heraklion,Mercedes-Benz C-Class,18,59628,Negative
2024-02-14 00:00:00,Heraklion,Porsche 911,8,50597,Neutral
2024-02-15 00:00:00,Heraklion,BMW 3 Series,11,40584,Negative
2024-02-16 00:00:00,Heraklion,Audi A4,9,54823,Negative
2024-02-17 00:00:00,Heraklion,Volvo XC90,13,33919,Negative
2024-02-18 00:00:00,Heraklion,Mercedes-Benz C-Class,25,56789,Positive
2024-02-19 00:00:00,Heraklion,Porsche 911,18,53959,Negative
2024-02-20 00:00:00,Heraklion,BMW 3 Series,17,59964,Negative
2024-02-21 00:00:00,Heraklion,Audi A4,26,48037,Positive
2024-02-22 00:00:00,Heraklion,Volvo XC90,14,58559,Neutral
2024-02-23 00:00:00,Heraklion,Mercedes-Benz C-Class,8,51144,Negative
2024-02-24 00:00:00,Heraklion,Porsche 911,22,41845,Neutral
2024-02-25 00:00:00,Heraklion,BMW 3 Series,8,54738,Negative
2024-02-26 00:00:00,Heraklion,Audi A4,17,31669,Neutral
2024-02-27 00:00:00,Heraklion,Volvo XC90,25,54154,Positive
2024-02-28 00:00:00,Heraklion,Mercedes-Benz C-Class,18,38540,Negative
2024-02-29 00:00:00,Heraklion,Porsche 911,28,46525,Negative
2024-03-01 00:00:00,Heraklion,BMW 3 Series,6,34244,Positive
2024-03-02 00:00:00,Heraklion,Audi A4,28,33701,Negative
2024-03-03 00:00:00,Heraklion,Volvo XC90,16,37596,Negative
2024-03-04 00:00:00,Heraklion,Mercedes-Benz C-Class,14,34611,Negative
2024-03-05 00:00:00,Heraklion,Porsche 911,6,57202,Neutral
2024-03-06 00:00:00,Heraklion,BMW 3 Series,7,55377,Positive
2024-03-07 00:00:00,Heraklion,Audi A4,14,53072,Neutral
2024-03-08 00:00:00,Heraklion,Volvo XC90,25,35145,Negative
2024-03-09 00:00:00,Heraklion,Mercedes-Benz C-Class,5,38528,Neutral
2024-03-10 00:00:00,Heraklion,Porsche 911,19,35137,Negative
2024-03-11 00:00:00,Heraklion,BMW 3 Series,25,39155,Negative
2024-03-12 00:00:00,Heraklion,Audi A4,29,31740,Positive
2024-03-13 00:00:00,Heraklion,Volvo XC90,27,38708,Positive
2024-03-14 00:00:00,Heraklion,Mercedes-Benz C-Class,11,38488,Negative
2024-03-15 00:00:00,Heraklion,Porsche 911,17,52199,Neutral
2024-03-16 00:00:00,Heraklion,BMW 3 Series,7,37608,Negative
2024-03-17 00:00:00,Heraklion,Audi A4,24,52949,Negative
2024-03-18 00:00:00,Heraklion,Volvo XC90,8,48513,Positive
2024-03-19 00:00:00,Heraklion,Mercedes-Benz C-Class,19,46669,Positive
2024-03-20 00:00:00,Heraklion,Porsche 911,22,54229,Positive
2024-03-21 00:00:00,Heraklion,BMW 3 Series,17,45660,Neutral
2024-03-22 00:00:00,Heraklion,Audi A4,22,42486,Neutral
2024-03-23 00:00:00,Heraklion,Volvo XC90,12,51784,Neutral
2024-03-24 00:00:00,Heraklion,Mercedes-Benz C-Class,15,33069,Positive
2024-03-25 00:00:00,Heraklion,Porsche 911,22,31842,Negative
2024-03-26 00:00:00,Heraklion,BMW 3 Series,28,58631,Positive
2024-03-27 00:00:00,Heraklion,Audi A4,6,32943,Positive
2024-03-28 00:00:00,Heraklion,Volvo XC90,6,57537,Negative
2024-03-29 00:00:00,Heraklion,Mercedes-Benz C-Class,12,56543,Neutral
2024-03-30 00:00:00,Heraklion,Porsche 911,17,38037,Negative
2024-03-31 00:00:00,Heraklion,BMW 3 Series,11,44725,Neutral
2024-04-01 00:00:00,Heraklion,Audi A4,19,44291,Neutral
2024-04-02 00:00:00,Heraklion,Volvo XC90,19,55265,Neutral
2024-04-03 00:00:00,Heraklion,Mercedes-Benz C-Class,21,59750,Neutral
2024-04-04 00:00:00,Heraklion,Porsche 911,25,47348,Neutral
2024-04-05 00:00:00,Heraklion,BMW 3 Series,25,48690,Neutral
2024-04-06 00:00:00,Heraklion,Audi A4,24,39663,Neutral
2024-04-07 00:00:00,Heraklion,Volvo XC90,8,53329,Positive
2024-04-08 00:00:00,Heraklion,Mercedes-Benz C-Class,23,42675,Positive
2024-04-09 00:00:00,Heraklion,Porsche 911,7,56219,Positive
2024-04-10 00:00:00,Heraklion,BMW 3 Series,20,35161,Neutral
2024-04-11 00:00:00,Heraklion,Audi A4,25,42234,Neutral
2024-04-12 00:00:00,Heraklion,Volvo XC90,16,52825,Negative
2024-04-13 00:00:00,Heraklion,Mercedes-Benz C-Class,10,57877,Negative
2024-04-14 00:00:00,Heraklion,Porsche 911,8,55176,Negative
2024-04-15 00:00:00,Heraklion,BMW 3 Series,11,42579,Positive
2024-04-16 00:00:00,Heraklion,Audi A4,19,32029,Positive
2024-04-17 00:00:00,Heraklion,Volvo XC90,23,31228,Positive
2024-04-18 00:00:00,Heraklion,Mercedes-Benz C-Class,5,30987,Neutral
2024-04-19 00:00:00,Heraklion,Porsche 911,20,36249,Negative
2024-04-20 00:00:00,Heraklion,BMW 3 Series,19,32590,Positive
2024-04-21 00:00:00,Heraklion,Audi A4,9,31053,Neutral
2024-04-22 00:00:00,Heraklion,Volvo XC90,23,34082,Negative
2024-04-23 00:00:00,Heraklion,Mercedes-Benz C-Class,9,55399,Positive
2024-04-24 00:00:00,Heraklion,Porsche 911,17,44627,Neutral
2024-04-25 00:00:00,Heraklion,BMW 3 Series,9,48560,Positive
2024-04-26 00:00:00,Heraklion,Audi A4,25,59191,Negative
2024-04-27 00:00:00,Heraklion,Volvo XC90,17,53702,Neutral
2024-04-28 00:00:00,Heraklion,Mercedes-Benz C-Class,15,32324,Negative
2024-04-29 00:00:00,Heraklion,Porsche 911,10,43829,Negative
2024-04-30 00:00:00,Heraklion,BMW 3 Series,25,36226,Negative
2024-05-01 00:00:00,Heraklion,Audi A4,17,38032,Positive
2024-05-02 00:00:00,Heraklion,Volvo XC90,29,57962,Positive
2024-05-03 00:00:00,Heraklion,Mercedes-Benz C-Class,15,53722,Positive
2024-05-04 00:00:00,Heraklion,Porsche 911,26,40509,Neutral
2024-05-05 00:00:00,Heraklion,BMW 3 Series,11,34702,Negative
2024-05-06 00:00:00,Heraklion,Audi A4,6,44699,Positive
2024-05-07 00:00:00,Heraklion,Volvo XC90,5,39554,Neutral
2024-05-08 00:00:00,Heraklion,Mercedes-Benz C-Class,6,44086,Positive
2024-05-09 00:00:00,Heraklion,Porsche 911,21,39577,Positive
2024-05-10 00:00:00,Heraklion,BMW 3 Series,19,59930,Negative
2024-05-11 00:00:00,Heraklion,Audi A4,26,44378,Positive
2024-05-12 00:00:00,Heraklion,Volvo XC90,25,56579,Positive
2024-05-13 00:00:00,Heraklion,Mercedes-Benz C-Class,15,34195,Negative
2024-05-14 00:00:00,Heraklion,Porsche 911,5,32499,Positive
2024-05-15 00:00:00,Heraklion,BMW 3 Series,14,50285,Neutral
2024-05-16 00:00:00,Heraklion,Audi A4,13,46558,Neutral
2024-05-17 00:00:00,Heraklion,Volvo XC90,6,31085,Neutral
2024-05-18 00:00:00,Heraklion,Mercedes-Benz C-Class,9,32529,Negative
2024-05-19 00:00:00,Heraklion,Porsche 911,26,59122,Positive
2024-05-20 00:00:00,Heraklion,BMW 3 Series,20,52254,Neutral
2024-05-21 00:00:00,Heraklion,Audi A4,29,58030,Negative
2024-05-22 00:00:00,Heraklion,Volvo XC90,12,48599,Positive
2024-05-23 00:00:00,Heraklion,Mercedes-Benz C-Class,8,59854,Positive
2024-05-24 00:00:00,Heraklion,Porsche 911,15,52554,Positive
2024-05-25 00:00:00,Heraklion,BMW 3 Series,15,56007,Negative
2024-05-26 00:00:00,Heraklion,Audi A4,17,57782,Positive
2024-05-27 00:00:00,Heraklion,Volvo XC90,12,47986,Neutral
2024-05-28 00:00:00,Heraklion,Mercedes-Benz C-Class,22,47464,Positive
2024-05-29 00:00:00,Heraklion,Porsche 911,8,39440,Negative
2024-05-30 00:00:00,Heraklion,BMW 3 Series,19,45228,Negative
2024-05-31 00:00:00,Heraklion,Audi A4,12,38247,Neutral
2024-06-01 00:00:00,Heraklion,Volvo XC90,8,55499,Negative
2024-06-02 00:00:00,Heraklion,Mercedes-Benz C-Class,8,56025,Neutral
2024-06-03 00:00:00,Heraklion,Porsche 911,26,59785,Neutral
2024-06-04 00:00:00,Heraklion,BMW 3 Series,16,37813,Neutral
2024-06-05 00:00:00,Heraklion,Audi A4,5,58765,Positive
2024-06-06 00:00:00,Heraklion,Volvo XC90,23,34735,Neutral
2024-06-07 00:00:00,Heraklion,Mercedes-Benz C-Class,13,40223,Positive
2024-06-08 00:00:00,Heraklion,Porsche 911,10,34699,Negative
2024-06-09 00:00:00,Heraklion,BMW 3 Series,19,53064,Positive
2024-06-10 00:00:00,Heraklion,Audi A4,23,39100,Negative
2024-06-11 00:00:00,Heraklion,Volvo XC90,12,30493,Positive
2024-06-12 00:00:00,Heraklion,Mercedes-Benz C-Class,6,45418,Positive
2024-06-13 00:00:00,Heraklion,Porsche 911,18,52334,Neutral
2024-06-14 00:00:00,Heraklion,BMW 3 Series,24,41486,Negative
2024-06-15 00:00:00,Heraklion,Audi A4,16,57284,Positive
2024-06-16 00:00:00,Heraklion,Volvo XC90,27,53798,Positive
2024-06-17 00:00:00,Heraklion,Mercedes-Benz C-Class,15,46699,Neutral
2024-06-18 00:00:00,Heraklion,Porsche 911,29,45582,Neutral
2024-06-19 00:00:00,Heraklion,BMW 3 Series,21,50664,Positive
2024-06-20 00:00:00,Heraklion,Audi A4,15,56800,Neutral
2024-06-21 00:00:00,Heraklion,Volvo XC90,22,58077,Negative
2024-06-22 00:00:00,Heraklion,Mercedes-Benz C-Class,18,43236,Neutral
2024-06-23 00:00:00,Heraklion,Porsche 911,16,38137,Negative
2024-06-24 00:00:00,Heraklion,BMW 3 Series,26,44817,Neutral
2024-06-25 00:00:00,Heraklion,Audi A4,17,34598,Neutral
2024-06-26 00:00:00,Heraklion,Volvo XC90,23,41414,Neutral
2024-06-27 00:00:00,Heraklion,Mercedes-Benz C-Class,26,35463,Positive
2024-06-28 00:00:00,Heraklion,Porsche 911,10,52588,Positive
2024-06-29 00:00:00,Heraklion,BMW 3 Series,16,51982,Positive
2024-06-30 00:00:00,Heraklion,Audi A4,7,48158,Neutral
2024-07-01 00:00:00,Heraklion,Volvo XC90,8,52374,Negative
2024-07-02 00:00:00,Heraklion,Mercedes-Benz C-Class,20,56500,Negative
2024-07-03 00:00:00,Heraklion,Porsche 911,20,48641,Neutral
2024-07-04 00:00:00,Heraklion,BMW 3 Series,13,34089,Negative
2024-07-05 00:00:00,Heraklion,Audi A4,13,39966,Positive
2024-07-06 00:00:00,Heraklion,Volvo XC90,13,44328,Negative
2024-07-07 00:00:00,Heraklion,Mercedes-Benz C-Class,17,49256,Negative
2024-07-08 00:00:00,Heraklion,Porsche 911,21,31897,Positive
2024-07-09 00:00:00,Heraklion,BMW 3 Series,19,51611,Negative
2024-07-10 00:00:00,Heraklion,Audi A4,25,50972,Positive
2024-07-11 00:00:00,Heraklion,Volvo XC90,12,38217,Neutral
2024-07-12 00:00:00,Heraklion,Mercedes-Benz C-Class,20,36111,Neutral
2024-07-13 00:00:00,Heraklion,Porsche 911,19,48190,Neutral
2024-07-14 00:00:00,Heraklion,BMW 3 Series,9,42862,Neutral
2024-07-15 00:00:00,Heraklion,Audi A4,22,44452,Negative
2024-07-16 00:00:00,Heraklion,Volvo XC90,16,43556,Negative
2024-07-17 00:00:00,Heraklion,Mercedes-Benz C-Class,6,32833,Positive
2024-07-18 00:00:00,Heraklion,Porsche 911,27,43236,Neutral
2024-01-01 00:00:00,Larissa,BMW 3 Series,19,30015,Negative
2024-01-02 00:00:00,Larissa,Audi A4,11,46540,Neutral
2024-01-03 00:00:00,Larissa,Volvo XC90,26,57947,Neutral
2024-01-04 00:00:00,Larissa,Mercedes-Benz C-Class,24,36249,Positive
2024-01-05 00:00:00,Larissa,Porsche 911,10,52082,Positive
2024-01-06 00:00:00,Larissa,BMW 3 Series,14,31094,Neutral
2024-01-07 00:00:00,Larissa,Audi A4,8,49086,Neutral
2024-01-08 00:00:00,Larissa,Volvo XC90,20,55805,Positive
2024-01-09 00:00:00,Larissa,Mercedes-Benz C-Class,10,49275,Neutral
2024-01-10 00:00:00,Larissa,Porsche 911,16,48341,Negative
2024-01-11 00:00:00,Larissa,BMW 3 Series,7,59420,Positive
2024-01-12 00:00:00,Larissa,Audi A4,10,51415,Negative
2024-01-13 00:00:00,Larissa,Volvo XC90,18,46897,Negative
2024-01-14 00:00:00,Larissa,Mercedes-Benz C-Class,19,48147,Negative
2024-01-15 00:00:00,Larissa,Porsche 911,6,42383,Positive
2024-01-16 00:00:00,Larissa,BMW 3 Series,26,54552,Neutral
2024-01-17 00:00:00,Larissa,Audi A4,12,34937,Negative
2024-01-18 00:00:00,Larissa,Volvo XC90,7,53656,Neutral
2024-01-19 00:00:00,Larissa,Mercedes-Benz C-Class,5,39725,Neutral
2024-01-20 00:00:00,Larissa,Porsche 911,6,43521,Positive
2024-01-21 00:00:00,Larissa,BMW 3 Series,25,57711,Positive
2024-01-22 00:00:00,Larissa,Audi A4,27,44699,Positive
2024-01-23 00:00:00,Larissa,Volvo XC90,22,48198,Neutral
2024-01-24 00:00:00,Larissa,Mercedes-Benz C-Class,14,40568,Neutral
2024-01-25 00:00:00,Larissa,Porsche 911,15,47751,Negative
2024-01-26 00:00:00,Larissa,BMW 3 Series,16,44452,Negative
2024-01-27 00:00:00,Larissa,Audi A4,11,33747,Negative
2024-01-28 00:00:00,Larissa,Volvo XC90,10,40171,Negative
2024-01-29 00:00:00,Larissa,Mercedes-Benz C-Class,7,45901,Neutral
2024-01-30 00:00:00,Larissa,Porsche 911,10,33313,Negative
2024-01-31 00:00:00,Larissa,BMW 3 Series,21,38424,Positive
2024-02-01 00:00:00,Larissa,Audi A4,22,41146,Positive
2024-02-02 00:00:00,Larissa,Volvo XC90,6,30895,Neutral
2024-02-03 00:00:00,Larissa,Mercedes-Benz C-Class,17,54166,Positive
2024-02-04 00:00:00,Larissa,Porsche 911,29,33772,Neutral
2024-02-05 00:00:00,Larissa,BMW 3 Series,10,35059,Positive
2024-02-06 00:00:00,Larissa,Audi A4,19,54019,Neutral
2024-02-07 00:00:00,Larissa,Volvo XC90,13,55612,Negative
2024-02-08 00:00:00,Larissa,Mercedes-Benz C-Class,14,56040,Positive
2024-02-09 00:00:00,Larissa,Porsche 911,13,56357,Positive
2024-02-10 00:00:00,Larissa,BMW 3 Series,19,30544,Positive
2024-02-11 00:00:00,Larissa,Audi A4,6,44761,Neutral
2024-02-12 00:00:00,Larissa,Volvo XC90,29,56625,Negative
2024-02-13 00:00:00,Larissa,Mercedes-Benz C-Class,17,45297,Negative
2024-02-14 00:00:00,Larissa,Porsche 911,22,34713,Negative
2024-02-15 00:00:00,Larissa,BMW 3 Series,16,54720,Positive
2024-02-16 00:00:00,Larissa,Audi A4,15,57908,Neutral
2024-02-17 00:00:00,Larissa,Volvo XC90,22,50124,Positive
2024-02-18 00:00:00,Larissa,Mercedes-Benz C-Class,28,58733,Positive
2024-02-19 00:00:00,Larissa,Porsche 911,10,40169,Positive
2024-02-20 00:00:00,Larissa,BMW 3 Series,28,38409,Positive
2024-02-21 00:00:00,Larissa,Audi A4,18,47828,Positive
2024-02-22 00:00:00,Larissa,Volvo XC90,16,50580,Positive
2024-02-23 00:00:00,Larissa,Mercedes-Benz C-Class,23,39630,Positive
2024-02-24 00:00:00,Larissa,Porsche 911,27,53505,Neutral
2024-02-25 00:00:00,Larissa,BMW 3 Series,16,39821,Negative
2024-02-26 00:00:00,Larissa,Audi A4,22,54648,Neutral
2024-02-27 00:00:00,Larissa,Volvo XC90,21,46305,Positive
2024-02-28 00:00:00,Larissa,Mercedes-Benz C-Class,12,57409,Negative
2024-02-29 00:00:00,Larissa,Porsche 911,29,56839,Negative
2024-03-01 00:00:00,Larissa,BMW 3 Series,12,57774,Positive
2024-03-02 00:00:00,Larissa,Audi A4,21,57225,Negative
2024-03-03 00:00:00,Larissa,Volvo XC90,19,45185,Negative
2024-03-04 00:00:00,Larissa,Mercedes-Benz C-Class,18,52193,Neutral
2024-03-05 00:00:00,Larissa,Porsche 911,20,55865,Neutral
2024-03-06 00:00:00,Larissa,BMW 3 Series,5,35754,Positive
2024-03-07 00:00:00,Larissa,Audi A4,22,42587,Negative
2024-03-08 00:00:00,Larissa,Volvo XC90,27,46452,Positive
2024-03-09 00:00:00,Larissa,Mercedes-Benz C-Class,10,31331,Negative
2024-03-10 00:00:00,Larissa,Porsche 911,5,34058,Neutral
2024-03-11 00:00:00,Larissa,BMW 3 Series,9,56229,Positive
2024-03-12 00:00:00,Larissa,Audi A4,13,52902,Negative
2024-03-13 00:00:00,Larissa,Volvo XC90,16,46070,Negative
2024-03-14 00:00:00,Larissa,Mercedes-Benz C-Class,26,42806,Positive
2024-03-15 00:00:00,Larissa,Porsche 911,21,33649,Positive
2024-03-16 00:00:00,Larissa,BMW 3 Series,21,47579,Positive
2024-03-17 00:00:00,Larissa,Audi A4,13,53461,Positive
2024-03-18 00:00:00,Larissa,Volvo XC90,9,41051,Positive
2024-03-19 00:00:00,Larissa,Mercedes-Benz C-Class,15,52672,Neutral
2024-03-20 00:00:00,Larissa,Porsche 911,9,55077,Negative
2024-03-21 00:00:00,Larissa,BMW 3 Series,24,47729,Positive
2024-03-22 00:00:00,Larissa,Audi A4,18,42069,Positive
2024-03-23 00:00:00,Larissa,Volvo XC90,26,45372,Neutral
2024-03-24 00:00:00,Larissa,Mercedes-Benz C-Class,24,56058,Negative
2024-03-25 00:00:00,Larissa,Porsche 911,21,51133,Positive
